Game;Time;Subject;Group;GrSubject;Type;Gain;Penalty;x;s1;s2;s3;AcceptAdvice;CalcCount;CalcAdviceCount;UseHelp;
85;18;8;3;3;25;7,621979971;0,440277778;40;0;20;95;0;4;1;2;
85;18;9;3;1;1;5,013131251;-0,430555556;20;60;25;25;0;14;0;1;
85;19;7;3;2;9;7,498509762;-0,0375;46,66666667;-2,5;90;27,5;1;0;1;2;
85;19;8;3;3;25;8,401670782;0,014583333;45,83333333;0;25;90;0;2;6;2;
85;19;9;3;1;1;4,467814528;0,022916667;19,16666667;60;25;20;0;6;0;1;
85;20;7;3;2;9;7,481274965;0,622222222;56,66666667;-12,5;115;12,5;1;1;14;4;
85;20;8;3;3;25;8,391532807;-0,175694444;42,5;0;25;90;0;1;1;2;
85;20;9;3;1;1;4,549372319;-0,446527778;15,83333333;60;30;25;0;11;1;1;
86;1;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;1;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;1;3;1;1;1;6,271629241;;38,33333333;;53;;0;0;0;0;
86;2;1;1;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
86;2;2;1;3;25;7,958224258;;38,33333333;;41;;0;3;0;0;
86;2;3;1;1;1;6,271629241;;38,33333333;;44;;0;1;0;0;
86;3;1;1;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
86;3;2;1;3;25;7,958224258;;38,33333333;;39;;0;2;0;0;
86;3;3;1;1;1;6,271629241;;38,33333333;;60;;0;7;0;0;
86;4;1;1;2;9;7,085195834;;41,2;;115;;0;0;0;0;
86;4;2;1;3;25;7,987490219;;38,8;;38,8;;0;2;0;0;
86;4;3;1;1;1;6;;35;;35;;0;1;0;0;
86;5;1;1;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
86;5;2;1;3;25;7,958224258;;38,33333333;;45;;0;5;0;0;
86;5;3;1;1;1;6,271629241;;38,33333333;;65;;0;1;0;0;
86;6;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;6;2;1;3;25;7,958224258;;38,33333333;;43;;0;1;0;0;
86;6;3;1;1;1;6,271629241;;38,33333333;;55;;0;2;0;0;
86;7;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;7;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;7;3;1;1;1;6,271629241;;38,33333333;;58;;0;4;0;0;
86;8;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;8;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;8;3;1;1;1;6,271629241;;38,33333333;;53;;0;1;0;0;
86;9;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;9;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;9;3;1;1;1;6,271629241;;38,33333333;;70;;0;6;0;0;
86;10;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;10;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;10;3;1;1;1;6,271629241;;38,33333333;;74;;0;1;0;0;
86;11;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;11;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;11;3;1;1;1;6,271629241;;38,33333333;;50;;0;1;0;0;
86;12;1;1;2;9;6,87992248;;38,33333333;;100;;0;0;0;0;
86;12;2;1;3;25;7,958224258;;38,33333333;;43;;0;0;0;0;
86;12;3;1;1;1;6,271629241;;38,33333333;;50;;0;0;0;0;
87;1;4;2;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
87;1;5;2;3;25;7,958224258;;38,33333333;;70;;0;0;0;0;
87;1;6;2;1;1;6,271629241;;38,33333333;;60;;0;0;0;0;
87;2;4;2;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
87;2;5;2;3;25;7,958224258;;38,33333333;;70;;0;3;0;0;
87;2;6;2;1;1;6,271629241;;38,33333333;;50;;0;0;0;0;
87;3;4;2;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
87;3;5;2;3;25;7,958224258;;38,33333333;;75;;0;0;0;0;
87;3;6;2;1;1;6,271629241;;38,33333333;;40;;0;0;0;0;
87;4;4;2;2;9;6,881133628;;38,35;;115;;0;0;0;0;
87;4;5;2;3;25;7,959271323;;38,35;;75;;0;0;0;0;
87;4;6;2;1;1;6,268971207;;38,3;;38,3;;0;0;0;0;
87;5;4;2;2;9;6,881133628;;38,35;;115;;0;0;0;0;
87;5;5;2;3;25;7,959271323;;38,35;;75;;0;0;0;0;
87;5;6;2;1;1;6,268971207;;38,3;;38,3;;0;0;0;0;
88;1;7;3;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
88;1;8;3;3;25;7,958224258;;38,33333333;;75;;0;0;0;0;
88;1;9;3;1;1;6,271629241;;38,33333333;;100;;0;0;0;0;
88;2;7;3;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
88;2;8;3;3;25;7,958224258;;38,33333333;;70;;0;3;0;0;
88;2;9;3;1;1;6,271629241;;38,33333333;;115;;0;8;0;0;
88;3;7;3;2;9;6,892024376;;38,5;;115;;0;0;0;0;
88;3;8;3;3;25;7,937253933;;38;;38;;0;5;0;0;
88;3;9;3;1;1;6,284902545;;38,5;;57,5;;0;2;0;0;
88;4;7;3;2;9;4;;7;;7;;0;0;0;0;
88;4;8;3;3;25;8;;39;;39;;0;1;0;0;
88;4;9;3;1;1;7,64852927;;57,5;;57,5;;0;3;0;0;
88;5;7;3;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
88;5;8;3;3;25;7,958224258;;38,33333333;;45;;0;2;0;0;
88;5;9;3;1;1;6,271629241;;38,33333333;;57,5;;0;0;0;0;
88;6;7;3;2;9;6,87992248;;38,33333333;;115;;0;0;0;0;
88;6;8;3;3;25;7,958224258;;38,33333333;;45;;0;0;0;0;
88;6;9;3;1;1;6,271629241;;38,33333333;;57,5;;0;0;0;0;
89;1;1;1;2;9;6,965135895;0,383333333;45;12,5;90;12,5;1;0;0;0;
89;1;2;1;3;25;7,966424415;0,095833333;40;17,5;17,5;80;1;0;0;1;
89;1;3;1;1;1;6,046931029;-0,479166667;30;60;27,5;27,5;1;0;0;0;
89;2;1;1;2;9;7,498605059;-0,5945;38,66666667;15;70;30;1;0;0;0;
89;2;2;1;3;25;8,11266497;-0,117875;38,91666667;7,25;29,75;78;1;0;5;2;
89;2;3;1;1;1;5,485742994;0,712375;37,41666667;90;16,25;8,75;1;0;3;1;
89;3;1;1;2;9;6,54309065;-0,0175;33,58333333;20,125;80;14,875;1;0;2;0;
89;3;2;1;3;25;7,95993176;-0,301875;33,64583333;24,1875;14,8125;76;1;0;1;1;
89;3;3;1;1;1;6,664236769;0,319375;47,77083333;99;5,9375;10,0625;1;0;6;2;
89;4;1;1;2;9;6,478036117;-0,148541667;31,0625;31,78125;70;13,21875;1;0;2;0;
89;4;2;1;3;25;7,516353608;0,005489583;31,578125;29,296875;12,703125;73;1;0;11;1;
89;4;3;1;1;1;7,161698084;0,143052083;52,359375;96;10,484375;8,515625;1;0;11;1;
89;5;1;1;2;9;5,795230297;-0,6378125;17,59895833;48,4453125;40;26,5546875;1;0;1;0;
89;5;2;1;3;25;7,61081533;0,356484375;38,47786458;29,32421875;5,67578125;80;1;0;10;3;
89;5;3;1;1;1;7,459678081;0,281328125;58,92317708;99;7,12109375;8,87890625;1;0;11;1;
89;6;1;1;2;9;4,814750559;1,064569661;25,56640625;22,36132813;90;2,638671875;1;0;2;0;
89;6;2;1;3;25;8,308531196;-0,839519694;30,78613281;47,58105469;-2,581054688;70;1;0;2;1;
89;6;3;1;1;1;7,948226836;-0,225049967;58,64746094;106;-10,71972656;19,71972656;1;0;6;1;
89;7;1;1;2;9;6,183790657;-0,678496094;21,30826823;48,46533203;50;16,53466797;1;0;1;0;
89;7;2;1;3;25;7,140966357;0,383208008;31,61319987;30,77026367;6,229736328;78;1;0;1;1;
89;7;3;1;1;1;7,646911351;0,295288086;62,0785319;107;7,695068359;0,304931641;1;0;15;1;
89;8;1;1;2;9;5,100024105;0,315422974;20,32706706;37,36633301;70;7,633666992;1;0;3;0;
89;8;2;1;3;25;7,738719297;-0,162222748;32,40329997;44,44256592;-4,442565918;75;1;0;12;3;
89;8;3;1;1;1;8,107421305;-0,153200226;62,26963298;105;-4,57623291;14,57623291;1;0;4;3;
89;9;1;1;2;9;5,416420809;-0,366823456;16,49843343;47,46658325;50;17,53341675;1;0;1;0;
89;9;2;1;3;25;7,523683064;0,27166758;35,76749166;36,73564148;-1,735641479;80;1;0;1;1;
89;9;3;1;1;1;7,888206505;0,095155876;62,73407491;104;1,230941772;9,769058228;1;0;4;1;
89;10;1;1;2;9;4,947317243;0,653986923;22,37460836;30,24164581;80;4,758354187;1;0;1;0;
89;10;2;1;3;25;7,993573958;-0,464173389;31,69187291;45,55891037;-4,55891037;74;1;0;4;3;
89;10;3;1;1;1;8,05959871;-0,189813534;60,93351873;107;-8,317264557;16,31726456;1;0;10;1;
89;11;1;1;2;9;5,996498247;0,413934818;32,09365209;28,06041145;90;-3,060411453;1;0;3;0;
89;11;2;1;3;25;7,3491999;-0,283581157;24,92296823;36,88972759;4,110272408;74;1;0;1;1;
89;11;3;1;1;1;7,810417443;-0,130353662;57,98337968;109;2,170683861;3,829316139;1;0;7;1;
89;12;1;1;2;9;6,617880281;-0,058656774;34,02341302;29,51510286;90;-4,515102863;1;0;0;0;
89;12;2;1;3;25;6,936115381;0,008720258;23,23074206;28,7224319;6,277568102;80;1;0;4;2;
89;12;3;1;1;1;7,614647291;0,049936515;57,74584492;115;5,792670965;-5,792670965;1;0;1;1;
89;13;1;1;2;9;6,528733351;0,054517106;34,33918659;29,87877572;90;-4,878775716;1;0;0;1;
89;13;2;1;3;25;6,985504828;-0,341634055;19,14101885;34,68060797;10,31939203;70;1;0;7;2;
89;13;3;1;1;1;7,619829021;0,287116949;61,51979456;120;2,698167741;-7,698167741;1;0;1;1;
89;14;1;1;2;9;6,560099883;0,368208952;39,00146331;30,59469393;100;-15,59469393;1;0;1;0;
89;14;2;1;3;25;6,513167766;-0,413829984;12,20192138;39,79515199;11,20484801;64;1;0;7;1;
89;14;3;1;1;1;8,004013451;0,045621032;63,79661531;121;5,799541935;-11,79954194;1;0;3;1;
89;15;1;1;2;9;7,119063944;-0,529903718;34,4170325;44,64867348;80;-9,648673482;1;0;1;0;
89;15;2;1;3;25;5,912273131;0,310037293;13,71714701;33,948788;11,051212;70;1;0;7;1;
89;15;3;1;1;1;8,018204982;0,219866425;66,86582049;122;12,19988548;-19,19988548;1;0;8;1;
89;16;1;1;2;9;6,297244792;0,146428446;32,52092479;33,78716837;100;-18,78716837;1;0;1;0;
89;16;2;1;3;25;6,285461524;0,411250611;19,84595342;31,112197;-6,112197;90;1;0;4;3;
89;16;3;1;1;1;8,534716213;-0,557679057;62,63312179;123;3,674971371;-11,67497137;1;0;3;1;
89;17;1;1;2;9;6,513032993;-0,771642523;23,96356453;41,44679209;70;3,553207907;1;0;1;0;
89;17;2;1;3;25;6,799177197;0,362863133;26,29482169;27,77804925;1,22195075;86;1;0;3;1;
89;17;3;1;1;1;7,699340848;0,40877939;64,74161378;125;0,668742843;-10,66874284;1;0;5;1;
89;18;1;1;2;9;5,297357939;-0,134262182;17,6575578;41,86169802;70;3,138301977;1;0;1;0;
89;18;2;1;3;25;7,328220279;-0,100470139;27,24037209;41,44451231;-6,444512312;80;1;0;3;1;
89;18;3;1;1;1;8,197472024;0,234732321;70,10207011;127;-10,58281429;-1,417185711;1;0;3;1;
89;19;1;1;2;9;-9930,192858;-69,80714189;-112,0856106;19,96542451;120;-24,96542451;1;0;2;0;
89;19;2;1;3;25;-9916,170335;-83,82966537;-128,189907;45,86112808;-8,861128078;78;1;0;6;2;
89;19;3;1;1;1;-20134,76155;20153,63681;355,2755175;1000;-447,3957036;-437,6042964;1;0;2;2;
89;20;1;1;2;9;-10109,9536;10131,37339;449,8072592;-91,13364387;1000;-793,8663561;1;0;5;0;
89;20;2;1;3;25;-19911,16095;9911,160945;-228,6308101;-327,3957036;327,3957036;115;1;0;5;5;
89;20;3;1;1;1;-9957,46567;-42,53433043;-106,1764491;100;22,02607411;-7,026074107;1;0;14;0;
90;1;4;2;2;9;6,77697707;-0,875;25,83333333;27,5;60;27,5;1;0;0;0;
90;1;5;2;3;25;7,974572638;-0,175;35,83333333;17,5;17,5;80;1;0;0;0;
90;1;6;2;1;1;6,321114796;1,05;53,33333333;115;0;0;1;0;0;0;
90;2;4;2;2;9;5,845408463;0,315625;28,95833333;33,125;75;6,875;1;0;9;2;
90;2;5;2;3;25;7,298858094;-0,66875;18,95833333;53,125;11,875;50;1;0;0;0;
90;2;6;2;1;1;7,89813753;0,353125;67,08333333;115;0;0;0;0;0;1;
90;3;4;2;2;9;5,821872844;-0,262533854;21,90625;57,03125;60;-2,03125;1;0;4;1;
90;3;5;2;3;25;6,618868775;0,211669271;21,65625;42,28125;5,71875;67;1;0;0;0;
90;3;6;2;1;1;8,460157682;0,050864583;71,4375;115;0;0;0;0;1;1;
90;4;4;2;2;9;5,402787636;-0,271439941;17,33072917;40,0703125;80;-5,0703125;1;0;10;2;
90;4;5;2;3;25;6,533274808;1,31804541;36,64322917;28,0078125;-28,0078125;115;1;0;1;1;
90;4;6;2;1;1;8,922266817;-1,046605469;61,02604167;115;0;0;0;0;1;0;
90;5;4;2;2;9;5,993568775;-0,570395599;20,41080729;24,50195313;80;10,49804688;1;0;8;1;
90;5;5;2;3;25;7,389222171;0,785903656;41,83268229;18,76757813;-18,76757813;115;1;0;1;1;
90;5;6;2;1;1;7,547391199;-0,215508057;52,75651042;115;0;0;0;0;1;0;
90;6;4;2;2;9;6,222991593;-0,681496256;21,70817057;22,19189453;80;12,80810547;1;0;7;1;
90;6;5;2;3;25;7,521281478;0,700804743;42,60270182;14,87548828;-14,87548828;115;1;0;1;1;
90;6;6;2;1;1;7,208823603;-0,019308487;50,6891276;115;0;0;0;0;8;0;
90;7;4;2;2;9;5,217978361;0,090226857;19,17704264;21,21887207;80;13,78112793;1;0;6;1;
90;7;5;2;3;25;8,31647598;0,381263695;50,65067546;14,29797363;-14,29797363;115;1;0;1;2;
90;7;6;2;1;1;7,266509457;-0,471490553;45,1722819;100;-8,170898438;23,17089844;1;0;16;0;
90;8;4;2;2;9;5,325473531;0,629434305;26,46092733;4,031768799;95;15,9682312;1;0;4;1;
90;8;5;2;3;25;8,800876569;0,035374646;53,07933553;12,34744263;-12,34744263;115;1;0;0;1;
90;8;6;2;1;1;6,70299884;-0,664808951;35,45973714;90;-3,269775391;28,26977539;1;0;6;0;
90;9;4;2;2;9;6,214485865;0,09280345;30,7818985;-5,230583191;105;15,23058319;1;0;9;1;
90;9;5;2;3;25;9,143947885;-0,632984335;47,43650055;0,575386047;-0,575386047;115;1;0;1;0;
90;9;6;2;1;1;5,606493089;0,540180885;36,78160095;115;-12,07891846;12,07891846;1;0;1;0;
90;10;4;2;2;9;6,241565132;0,499760748;36,44547462;2,124116898;105;7,875883102;1;0;1;1;
90;10;5;2;3;25;8,710179884;-1,087245729;33,10912514;19,21208382;10,78791618;85;1;0;3;0;
90;10;6;2;1;1;6,227601243;0,587484981;45,44540024;115;-6,45149231;6,45149231;1;0;1;0;
90;11;4;2;2;9;6,231364664;0,374304754;34,63486846;2,124116898;105;7,875883102;0;0;5;2;
90;11;5;2;3;25;8,649690123;-0,811166125;36,44245847;14,6439023;5,356097698;95;1;0;1;0;
90;11;6;2;1;1;6,265576474;0,436861371;43,92267307;115;-6,45149231;6,45149231;0;0;1;0;
90;12;4;2;2;9;6,231364664;0,374304754;34,63486846;2,124116898;105;7,875883102;0;0;5;2;
90;12;5;2;3;25;8,649690123;-0,811166125;36,44245847;14,6439023;5,356097698;95;1;0;1;1;
90;12;6;2;1;1;6,265576474;0,436861371;43,92267307;115;-6,45149231;6,45149231;0;0;0;0;
91;1;7;3;2;9;6,766450924;0,96875;50,83333333;0;115;0;1;0;0;0;
91;1;8;3;3;25;8,133846504;-1,74375;15,83333333;35;35;45;1;0;0;0;
91;1;9;3;1;1;6,248769169;0,775;48,33333333;110;2,5;2,5;1;0;0;0;
91;2;7;3;2;9;8,129914906;-0,0033125;57,04166667;26,875;110;-21,875;1;0;2;0;
91;2;8;3;3;25;5,37026959;-0,3411875;0,291666667;31,125;34,875;49;1;0;1;0;
91;2;9;3;1;1;7,314916862;0,3445;57,66666667;115;26,25;-26,25;1;0;2;1;
91;3;7;3;2;9;7,910090851;-1,524070964;31,78125;61,84375;53;0,15625;1;0;7;0;
91;3;8;3;3;25;5,34782939;1,207225911;17,96875;18,90625;16,09375;80;1;0;4;1;
91;3;9;3;1;1;7,822565246;0,316845052;65,25;115;26,25;-26,25;0;0;0;1;
91;4;7;3;2;9;5,428436535;0,104372803;21,61197917;41,5390625;72;1,4609375;1;0;7;0;
91;4;8;3;3;25;7,207357891;-0,213871338;23,90885417;46,8984375;-1,8984375;70;1;0;7;0;
91;4;9;3;1;1;8,285688578;0,109498535;69,47916667;120;-5,265625;0,265625;1;0;1;1;
91;5;7;3;2;9;5,494707111;0,294167366;24,51106771;41,65820313;80;-6,658203125;1;0;2;0;
91;5;8;3;3;25;7,024728385;-0,227488213;21,20247396;46,20117188;-1,201171875;70;1;0;5;1;
91;5;9;3;1;1;8,4503811;-0,066679153;69,28645833;120;-5,265625;0,265625;0;0;2;1;
91;6;7;3;2;9;5,750609334;-0,439197068;19,21110026;54,98388672;53;7,016113281;1;0;9;0;
91;6;8;3;3;25;6,693693736;-0,03156556;19,38395182;49,23095703;5,769042969;60;1;0;4;0;
91;6;9;3;1;1;8,32724555;0,470762629;76,40494792;125;-1,135742188;-8,864257813;1;0;0;1;
91;7;7;3;2;9;5,006438455;0,32923786;19,46944173;48,27380371;80;-13,27380371;1;0;2;0;
91;7;8;3;3;25;6,653787154;-0,038452346;18,76265462;52,02990723;-12,02990723;75;1;0;2;0;
91;7;9;3;1;1;9,109396723;-0,290785514;76,76790365;130;-9,561767578;-5,438232422;1;0;3;1;
91;8;7;3;2;9;5,081407782;-0,685222329;10,32644653;58,11703491;55;1,882965088;1;0;4;0;
91;8;8;3;3;25;6,697562413;0,638302287;28,81491089;39,45889282;-14,45889282;90;1;0;4;0;
91;8;9;3;1;1;8,719986058;0,046920043;75,85864258;130;-9,561767578;-5,438232422;0;0;0;1;
91;9;7;3;2;9;3,866334735;0,006426334;5,9982783;51,22428131;55;8,775718689;1;0;2;0;
91;9;8;3;3;25;7,636732908;-0,434622496;26,87039439;58,16970062;-13,16970062;70;1;0;1;2;
91;9;9;3;1;1;8,689442091;0,428196162;82,13132731;137;-23,83546448;1,835464478;1;0;1;1;
91;10;7;3;2;9;4,108136036;0,70499561;14,16623624;48,33355904;80;-13,33355904;1;0;3;0;
91;10;8;3;3;25;7,081929855;-0,590838632;17,13426526;62,76493645;-15,76493645;68;1;0;2;0;
91;10;9;3;1;1;9,317390024;-0,114156978;83,69949849;140;-21,73635483;-3,263645172;1;0;0;1;
91;11;7;3;2;9;4,838878388;-0,782004502;7,458225727;69,5071454;45;0,492854595;1;0;5;0;
91;11;8;3;3;25;6,249338592;0,285202937;17,70023298;55,01747847;-10,01747847;70;1;0;2;0;
91;11;9;3;1;1;9,034281337;0,496801565;89,84154129;145;-12,60784435;-17,39215565;1;0;0;2;
91;12;7;3;2;9;4,840100667;-0,783226781;7,458225727;71,85240853;45;-1,852408528;1;0;1;0;
91;12;8;3;3;25;6,11930234;0,355145791;16,91847861;55,01747847;-10,01747847;70;0;0;2;0;
91;12;9;3;1;1;9,143924843;0,42808099;90,62329566;145;-12,60784435;-17,39215565;0;0;0;1;
91;13;7;3;2;9;3,594464006;0,4805238;7,605525623;54,35240853;80;-19,35240853;1;0;1;0;
91;13;8;3;3;25;6,615128272;0,153398376;20,81295299;57,39215565;-32,39215565;90;1;0;2;0;
91;13;9;3;1;1;9,992422131;-0,633922177;86,58152139;148;-24,79126748;-8,208732516;1;0;1;1;
91;14;7;3;2;9;4,264746541;-0,20460926;7,484714739;58,40022204;60;-3,400222041;1;0;12;0;
91;14;8;3;3;25;6,850741365;-0,271488247;18,28657158;59,285919;-14,285919;70;1;0;1;0;
91;14;9;3;1;1;9,022782094;0,476097507;89,22871368;150;-23,25993678;-11,74006322;1;0;1;1;
91;15;7;3;2;9;3,758181756;-0,18396746;3,775007838;65,25649556;60;-10,25649556;1;0;1;0;
91;15;8;3;3;25;6,453970185;0,204444072;19,33448041;60,41503971;-25,41503971;80;1;0;2;1;
91;15;9;3;1;1;9,658449;-0,020476612;91,89051175;150;-23,25993678;-11,74006322;0;0;0;2;
91;16;7;3;2;9;3,58079196;1,388488869;15,69375196;43,03877573;100;-28,03877573;1;0;5;0;
91;16;8;3;3;25;6,988489243;-0,898857061;12,0836201;64,62910808;-24,62910808;75;1;0;8;0;
91;16;9;3;1;1;9,882321941;-0,489631808;87,22262794;154;-28,28963604;-10,71036396;1;0;0;0;
91;17;7;3;2;9;5,398964888;-0,954105911;10,75677132;68,58486801;55;-8,584868012;1;0;9;0;
91;17;8;3;3;25;5,738067655;0,270612596;11,10423836;53,83210294;-8,832102942;70;1;0;2;1;
91;17;9;3;1;1;9,019031631;0,683493315;93,13899032;157;-13,89758309;-28,10241691;1;0;1;0;
91;18;7;3;2;9;4,535682741;-0,685063565;5,827268046;67,23362996;65;-17,23362996;1;0;5;0;
91;18;8;3;3;25;5,398303351;0,917390148;14,88798437;58,62061277;-33,62061277;90;1;0;1;0;
91;18;9;3;1;1;9,993717241;-0,232326583;94,28474758;157;-13,89758309;-28,10241691;0;0;0;0;
91;19;7;3;2;9;4,500376237;-0,635163279;5,939871216;70,93075742;50;-5,930757422;1;0;3;0;
91;19;8;3;3;25;5,815812367;0,127442231;10,32227522;68,28280326;-18,28280326;65;1;0;11;0;
91;19;9;3;1;1;9,479163029;0,507721047;98,73785356;157;-13,89758309;-28,10241691;0;0;1;1;
91;20;7;3;2;9;-9999,704721;-0,295279421;-2,098365529;82,09630504;45;-12,09630504;1;0;12;0;
91;20;8;3;3;25;-9993,955888;10000,22065;14,24723547;71,45708513;-24,45708513;68;1;0;13;0;
91;20;9;3;1;1;-9989,883893;10000,07463;102,8511301;155;-26,83801146;-13,16198854;1;0;1;1;
92;1;1;1;2;9;4,476199662;1,915;31,84743312;;38,3;;0;0;0;0;
92;1;2;1;3;25;5,951929112;2,2075;41,57628344;;50;;0;0;0;0;
92;1;3;1;1;1;4,317550455;2,2075;41,57628344;;50;;0;0;0;0;
92;2;1;1;2;9;4,586799821;1,6975;30,49242424;;35;;0;3;0;0;
92;2;2;1;3;25;6,342982823;2,0935;46,17424242;;53;;0;1;0;1;
92;2;3;1;1;1;4,335629241;1,936;38,33333333;;44;;0;3;0;1;
92;3;1;1;2;9;4,44286541;1,8685;30,83333333;;37;;0;4;0;0;
92;3;2;1;3;25;6,030397845;2,236;43,33333333;;52;;0;1;0;1;
92;3;3;1;1;1;4,287369304;2,1805;40,83333333;;49;;0;2;0;1;
92;4;1;1;2;9;4,726590848;2,0925;37,5;;45;;0;1;0;1;
92;4;2;1;3;25;6,098600265;2,268;45;;54;;0;1;0;1;
92;4;3;1;1;1;3,857418451;1,9305;32,5;;39;;0;4;0;2;
92;5;1;1;2;9;4,70920515;0,85;21,9047619;;20;;0;2;0;0;
92;5;2;1;3;25;7,268916074;1,35;49,28571429;;45;;0;1;0;1;
92;5;3;1;1;1;5,39399162;1,3;43,80952381;;40;;0;3;0;3;
92;6;1;1;2;9;5,233249581;1,4;35;;35;;0;1;0;0;
92;6;2;1;3;25;6,698211251;1,548;43;;43;;0;1;0;2;
92;6;3;1;1;1;4,721414003;1,443;37;;37;;0;3;0;1;
92;7;1;1;2;9;5,233249581;1,4;35;;35;;0;0;0;0;
92;7;2;1;3;25;6,562257748;1,5;40;;40;;0;1;0;1;
92;7;3;1;1;1;4,903124237;1,5;40;;40;;0;5;0;2;
92;8;1;1;2;9;5,641456153;1,825;46,74796748;;50;;0;3;0;0;
92;8;2;1;3;25;6,057603388;1,54;32,72357724;;35;;0;1;0;1;
92;8;3;1;1;1;4,428877504;1,615;35,52845528;;38;;0;3;0;2;
92;9;1;1;2;9;5,973616772;1,1025;41,07142857;;35;;0;0;0;0;
92;9;2;1;3;25;6,739128922;1,02;35,20408163;;30;;0;3;0;2;
92;9;3;1;1;1;5,230236691;1,0725;38,7244898;;33;;0;1;0;1;
92;10;1;1;2;9;6,04;0,96;40;;32;;0;0;0;0;
92;10;2;1;3;25;6,6625;0,8375;31,25;;25;;0;1;0;1;
92;10;3;1;1;1;5,69204408;0,9975;43,75;;35;;0;1;0;0;
92;11;1;1;2;9;5,97992248;0,9;38,33333333;;30;;0;0;0;0;
92;11;2;1;3;25;6,410243003;0,7;25,55555556;;20;;0;1;0;1;
92;11;3;1;1;1;6,218802609;1;51,11111111;;40;;0;2;0;2;
92;12;1;1;2;9;4,860451578;0,28;17,42424242;;10;;0;0;0;0;
92;12;2;1;3;25;6,768469419;0,3825;26,13636364;;15;;0;2;0;1;
92;12;3;1;1;1;7,998633528;0,5125;71,43939394;;41;;0;2;0;1;
92;13;1;1;2;9;6,972697662;0,77;50,94936709;;35;;0;2;0;0;
92;13;2;1;3;25;5,944432568;0,345;14,55696203;;10;;0;1;0;2;
92;13;3;1;1;1;6,340889873;0,765;49,49367089;;34;;0;1;0;2;
92;14;1;1;2;9;7,474945456;0,63;56,69014085;;35;;0;0;0;0;
92;14;2;1;3;25;5,58813754;0,165;8,098591549;;5;;0;1;0;1;
92;14;3;1;1;1;6,536204833;0,62;50,21126761;;31;;0;2;0;2;
92;15;1;1;2;9;5,744644648;1,846;48,61788618;;52;;0;0;0;1;
92;15;2;1;3;25;5,888459376;1,395;28,04878049;;30;;0;1;0;1;
92;15;3;1;1;1;4,590629241;1,681;38,33333333;;41;;0;1;0;1;
92;16;1;1;2;9;6,367044476;0,9625;44,72222222;;35;;0;0;0;0;
92;16;2;1;3;25;5,746362972;0,4;12,77777778;;10;;0;1;0;1;
92;16;3;1;1;1;6,63602927;1,0125;57,5;;45;;0;6;0;2;
92;17;1;1;2;9;6,972697662;0,77;50,94936709;;35;;0;0;0;0;
92;17;2;1;3;25;5,496415406;0,185;7,278481013;;5;;0;2;0;4;
92;17;3;1;1;1;6,820799425;0,78;56,7721519;;39;;0;1;0;1;
92;18;1;1;2;9;6,631859608;0,875;47,35294118;;35;;0;0;0;0;
92;18;2;1;3;25;5,832206438;0,375;13,52941176;;10;;0;1;0;3;
92;18;3;1;1;1;6,524126013;0,9;54,11764706;;40;;0;3;0;3;
92;19;1;1;2;9;6,686813532;0,8575;47,91666667;;35;;0;0;0;0;
92;19;2;1;3;25;6,004503043;0,432;16,42857143;;12;;0;5;0;2;
92;19;3;1;1;1;6,317624731;0,8695;50,6547619;;37;;0;5;0;3;
92;20;1;1;2;9;4,881418964;1,5575;32,45967742;;35;;0;0;0;0;
92;20;2;1;3;25;6,59813398;1,85;46,37096774;;50;;0;11;0;4;
92;20;3;1;1;1;4,439167519;1,6575;36,16935484;;39;;0;3;0;5;
93;1;4;2;2;9;7,248668808;0,78515;55,54224464;;38,3;;0;0;0;0;
93;1;5;2;3;25;5,103824738;0,03915;1,450189155;;1;;0;0;0;0;
93;1;6;2;1;1;6,89563825;0,786;58,0075662;;40;;0;0;0;0;
93;2;4;2;2;9;6,443944902;1,05325;47,2079314;;38,3;;0;1;0;0;
93;2;5;2;3;25;6,007349759;0,58725;18,48874598;;15;;0;14;0;0;
93;2;6;2;1;1;6,026483529;1,066;49,30332262;;40;;0;1;0;1;
